block idx,date start,challenge item name,lexical item name,frequency,concreteness,linguistic category,lexical class,E/M/H,noise,un/trained,difficulty rating,distractor num,foil 1,foil 2,foil 3,foil 4,foil 5,accuracy,rt (sec),incorrect-foil name,incorrect-foil type,incorrect-foil p-type,replay counter,
11,2017-01-24 10:32:45,the brain,brain,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,p3,s1,,,,1,2.7552,,,,0,
11,2017-01-24 10:32:45,the milk,milk,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,s1,p2,,,,1,3.1705,,,,0,
11,2017-01-24 10:32:45,band,band,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,s1,p2,,,,1,3.0795,,,,0,
11,2017-01-24 10:32:45,sister,sister,7,6,noun_2syll_word,noun,Word,NoNoise,0,0.1697,2,p2,s1,,,,1,13.6393,,,,1,
11,2017-01-24 10:32:45,The fence,fence,6,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1643,2,p3,s1,,,,1,5.3929,,,,0,
11,2017-01-24 10:32:45,the sauce,sauce,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,0,6.95,the sword,p1,mp,0,
11,2017-01-24 10:32:45,foot,foot,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,0,8.9766,soot,p1,mp,0,
11,2017-01-24 10:32:45,The chocolate,chocolate,7,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1322,2,p2,s1,,,,0,11.1413,The fruit cake,s1,assoc,0,
12,2017-01-24 10:38:24,The party,party,8,5,noun_2syll_phrase,noun,Word,NoNoise,1,0.175,2,s2,p2,,,,1,4.5168,,,,0,
12,2017-01-24 10:38:24,an old rock,rock,8,7,noun_attributive,noun,Word,NoNoise,1,0.1,2,p1,s2,,,,1,5.5217,,,,0,
12,2017-01-24 10:38:24,an old sock,sock,5,7,noun_attributive,noun,Word,NoNoise,1,0.1964,2,s1,p2,,,,1,4.8032,,,,0,
12,2017-01-24 10:38:24,the old sailor,sailor,5,7,noun_attributive,noun,Word,NoNoise,1,0.1964,2,s2,p1,,,,1,9.864,,,,1,
12,2017-01-24 10:38:24,the cute cub,cub,5,7,noun_attributive,noun,Word,NoNoise,1,0.1964,2,s1,p1,,,,0,18.8552,the cute lamb,s1,coord,1,
12,2017-01-24 10:38:24,the warm hut,hut,6,6,noun_attributive,noun,Word,NoNoise,1,0.2018,2,p1,s1,,,,1,8.3502,,,,1,
12,2017-01-24 10:38:24,the dramatic stage,stage,8,7,noun_attributive,noun,Word,NoNoise,1,0.1,2,p2,s1,,,,1,3.9451,,,,0,
12,2017-01-24 10:38:24,the bright person,person,8,7,noun_attributive,noun,Word,NoNoise,1,0.1,2,p1,s2,,,,0,12.5733,the bright clothes,s2,assoc,0,
12,2017-01-24 10:38:24,the white fog,fog,6,7,noun_attributive,noun,Word,NoNoise,1,0.1643,2,s1,p2,,,,1,3.971,,,,0,
12,2017-01-24 10:38:24,the elaborate vest,vest,5,7,noun_attributive,noun,Word,NoNoise,1,0.1964,2,s1,p1,,,,0,13.6341,the elaborate crest,p1,mp,0,
12,2017-01-24 10:38:24,clove,clove,4,6,noun_1syll_word,noun,Word,NoNoise,1,0.2661,2,s2,p2,,,,1,3.105,,,,0,
12,2017-01-24 10:38:24,grin,grin,5,6,noun_1syll_word,noun,Word,NoNoise,1,0.2339,2,p2,s1,,,,0,8.5852,frown,s1,coord,0,
12,2017-01-24 10:38:24,box,box,8,7,noun_1syll_word,noun,Word,NoNoise,1,0.1,2,s2,p1,,,,1,6.5886,,,,0,
12,2017-01-24 10:38:24,phone,phone,8,7,noun_1syll_word,noun,Word,NoNoise,1,0.1,2,p1,s2,,,,1,3.1353,,,,0,
12,2017-01-24 10:38:24,stairs,stairs,6,7,noun_1syll_word,noun,Word,NoNoise,1,0.1643,2,p2,s1,,,,1,3.1678,,,,0,
13,2017-01-24 10:58:11,driver,driver,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,0,8.0293,taxi,s1,assoc,0,
13,2017-01-24 10:58:11,television,television,7,7,noun_3syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,4.8101,,,,0,
13,2017-01-24 10:58:11,teacher,teacher,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,0,5.435,student,s1,coord,0,
13,2017-01-24 10:58:11,bathroom,bathroom,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,s2,p2,,,,1,5.0161,,,,0,
13,2017-01-24 10:58:11,The hall,hall,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,0,7.6134,The living room,s1,assoc,0,
13,2017-01-24 10:58:11,The tower,tower,7,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1322,2,p3,s1,,,,1,5.4974,,,,0,
13,2017-01-24 10:58:11,The toilet,toilet,7,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,2.9218,,,,0,
13,2017-01-24 10:58:11,The golf,golf,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,p2,s2,,,,1,3.5868,,,,0,
13,2017-01-24 10:58:11,The queen,queen,8,6,noun_1syll_phrase,noun,Word,NoNoise,0,0.1375,2,p2,s1,,,,1,5.5923,,,,0,
13,2017-01-24 10:58:11,whisky,whisky,6,7,noun_2syll_word,noun,Word,NoNoise,0,0.1643,2,s2,p2,,,,1,10.0847,,,,1,
13,2017-01-24 10:58:11,glass,glass,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,p2,s2,,,,1,6.7075,,,,0,
13,2017-01-24 10:58:11,The river,river,7,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,7.3925,,,,0,
13,2017-01-24 10:58:11,The pan,pan,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,p3,s1,,,,0,11.2079,The plan,p3,mp,0,
13,2017-01-24 10:58:11,The card,card,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,p2,s1,,,,1,4.8746,,,,0,
13,2017-01-24 10:58:11,the seed,seed,6,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1643,2,s1,p1,,,,1,3.3226,,,,0,
14,2017-01-24 11:02:28,spot,spot,8,6,noun_2syll_word,noun,Word,NoNoise,0,0.1375,2,s2,p3,,,,1,3.7219,,,,0,
14,2017-01-24 11:02:28,railway,railway,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,s1,p2,,,,1,4.0473,,,,0,
14,2017-01-24 11:02:28,her vehicle,vehicle,7,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1322,2,p2,s1,,,,1,4.6216,,,,0,
14,2017-01-24 11:02:28,shop,shop,8,6,noun_1syll_word,noun,Word,NoNoise,0,0.1375,2,s2,p1,,,,0,8.33,money,s2,assoc,0,
14,2017-01-24 11:02:28,band,band,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,p3,s1,,,,1,3.0456,,,,0,
14,2017-01-24 11:02:28,dish,dish,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s2,,,,1,4.2012,,,,0,
14,2017-01-24 11:02:28,muffin,muffin,6,7,noun_2syll_word,noun,Word,NoNoise,0,0.1643,2,s1,p2,,,,1,5.8851,,,,0,
14,2017-01-24 11:02:28,medal,medal,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,s2,p3,,,,1,7.1423,,,,0,
14,2017-01-24 11:02:28,pound,pound,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,9.2385,,,,1,
14,2017-01-24 11:02:28,pop,pop,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s2,,,,1,3.0334,,,,0,
14,2017-01-24 11:02:28,The email,email,7,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,3.835,,,,0,
14,2017-01-24 11:02:28,The dish,dish,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,p2,s2,,,,1,3.5389,,,,0,
14,2017-01-24 11:02:28,butter,butter,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,s1,p3,,,,0,13.2283,bread,s1,assoc,0,
14,2017-01-24 11:02:28,helmet,helmet,6,7,noun_2syll_word,noun,Word,NoNoise,0,0.1643,2,p2,s1,,,,0,6.7927,hard hat,s1,coord,0,
14,2017-01-24 11:02:28,ship,ship,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,p2,s2,,,,1,2.8699,,,,0,
15,2017-01-24 11:06:24,plant,plant,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,p2,s1,,,,1,5.3441,,,,0,
15,2017-01-24 11:06:24,tile,tile,6,7,noun_2syll_word,noun,Word,NoNoise,0,0.1643,2,s2,p1,,,,1,5.7806,,,,0,
15,2017-01-24 11:06:24,list,list,7,6,noun_1syll_word,noun,Word,NoNoise,0,0.1697,2,p2,s2,,,,1,4.7244,,,,0,
15,2017-01-24 11:06:24,bathroom,bathroom,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,s2,p2,,,,1,3.317,,,,0,
15,2017-01-24 11:06:24,The hall,hall,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,s2,p2,,,,1,3.6209,,,,0,
15,2017-01-24 11:06:24,The wave,wave,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,3.2029,,,,0,
15,2017-01-24 11:06:24,officer,officer,7,7,noun_3syll_word,noun,Word,NoNoise,0,0.1322,2,s2,p1,,,,1,3.4785,,,,0,
15,2017-01-24 11:06:24,cream,cream,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s2,,,,1,6.3214,,,,0,
15,2017-01-24 11:06:24,The card,card,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,s2,p3,,,,0,13.3591,The game,s2,assoc,0,
15,2017-01-24 11:06:24,match,match,8,6,noun_1syll_word,noun,Word,NoNoise,0,0.1375,2,p2,s1,,,,1,3.6663,,,,0,
15,2017-01-24 11:06:24,The pan,pan,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,p3,s1,,,,1,4.1043,,,,0,
15,2017-01-24 11:06:24,The queen,queen,8,6,noun_1syll_phrase,noun,Word,NoNoise,0,0.1375,2,p2,s2,,,,0,7.4776,The crown,s2,assoc,0,
15,2017-01-24 11:06:24,hotel,hotel,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,3.8089,,,,0,
15,2017-01-24 11:06:24,The river,river,7,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1322,2,p2,s1,,,,1,3.465,,,,0,
15,2017-01-24 11:06:24,driver,driver,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,p2,s1,,,,1,10.7615,,,,0,
16,2017-01-24 11:10:02,the doe is beautiful,doe,4,7,noun_predicative,noun,EasySentence,NoNoise,1,0.3411,2,p2,s1,,,,1,8.6358,,,,0,
16,2017-01-24 11:10:02,the star is bright,star,8,7,noun_predicative,noun,EasySentence,NoNoise,1,0.2125,2,p2,s2,,,,1,5.9367,,,,0,
16,2017-01-24 11:10:02,the wreath is colourful,wreath,5,7,noun_predicative,noun,EasySentence,NoNoise,1,0.3089,2,s1,p2,,,,1,8.4823,,,,0,
16,2017-01-24 11:10:02,the key is green,key,6,7,noun_predicative,noun,EasySentence,NoNoise,1,0.2768,2,p1,s2,,,,0,6.9306,the door is green,s2,assoc,0,
16,2017-01-24 11:10:02,The earth is brown,earth,8,7,noun_predicative,noun,EasySentence,NoNoise,1,0.2125,2,p2,s1,,,,0,16.2921,the leaf is brown,s1,assoc,1,
16,2017-01-24 11:10:02,The lead is colourful,lead,8,7,noun_predicative,noun,EasySentence,NoNoise,1,0.2125,2,p1,s1,,,,1,7.0774,,,,1,
16,2017-01-24 11:10:02,The line is perfect,line,8,7,noun_predicative,noun,EasySentence,NoNoise,1,0.2125,2,s2,p2,,,,1,3.7444,,,,0,
16,2017-01-24 11:10:02,the sign falls,sign,5,7,noun_intransitive,noun,EasySentence,NoNoise,1,0.3089,2,s2,p2,,,,0,19.6408,the traffic cone falls,s2,coord,1,
16,2017-01-24 11:10:02,the man runs,man,8,7,noun_intransitive,noun,EasySentence,NoNoise,1,0.2125,2,s2,p2,,,,1,5.0919,,,,0,
16,2017-01-24 11:10:02,his mum bleeds,mum,8,6,noun_intransitive,noun,EasySentence,NoNoise,1,0.25,2,p2,s1,,,,0,8.1073,his thumb bleeds,p2,mp,0,
16,2017-01-24 11:10:02,he winks,winks,3,6,verb_intransitive,verb,EasySentence,NoNoise,1,0.4107,2,s1,p1,,,,1,5.5372,,,,0,
16,2017-01-24 11:10:02,the man mops,mop,4,5,verb_intransitive,verb,EasySentence,NoNoise,1,0.4161,2,s2,p3,,,,0,7.2949,the man cleans,s2,assoc,0,
16,2017-01-24 11:10:02,The woman cuts,cut,8,7,verb_intransitive,verb,EasySentence,NoNoise,1,0.2125,2,s1,p1,,,,1,5.4081,,,,0,
16,2017-01-24 11:10:02,The person bakes,bake,6,6,verb_intransitive,verb,EasySentence,NoNoise,1,0.3143,2,s2,p3,,,,1,6.6312,,,,0,
16,2017-01-24 11:10:02,The boy calls,call,8,6,verb_intransitive,verb,EasySentence,NoNoise,1,0.25,2,s2,p2,,,,1,5.3218,,,,0,
17,2017-01-24 11:15:14,skin,skin,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,p3,s1,,,,1,3.6251,,,,0,
17,2017-01-24 11:15:14,The pool,pool,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,p3,s2,,,,1,5.2821,,,,0,
17,2017-01-24 11:15:14,ship,ship,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,s2,p1,,,,1,4.9386,,,,0,
17,2017-01-24 11:15:14,furniture,furniture,7,7,noun_3syll_word,noun,Word,NoNoise,0,0.1322,2,s1,p3,,,,1,3.5403,,,,0,
17,2017-01-24 11:15:14,wine,wine,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,s2,p3,,,,1,3.1124,,,,0,
17,2017-01-24 11:15:14,pearl,pearl,6,7,noun_1syll_word,noun,Word,NoNoise,0,0.1643,2,p1,s1,,,,1,22.7507,,,,3,
17,2017-01-24 11:15:14,The chocolate,chocolate,7,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1322,2,p2,s2,,,,1,5.6098,,,,0,
17,2017-01-24 11:15:14,student,student,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,s1,p3,,,,1,6.0177,,,,0,
17,2017-01-24 11:15:14,shop,shop,8,6,noun_1syll_word,noun,Word,NoNoise,0,0.1375,2,p2,s2,,,,1,3.7769,,,,0,
17,2017-01-24 11:15:14,finger,finger,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,p2,s1,,,,1,3.5614,,,,0,
17,2017-01-24 11:15:14,The tower,tower,7,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1322,2,s2,p3,,,,1,4.4722,,,,0,
17,2017-01-24 11:15:14,step,step,8,6,noun_1syll_word,noun,Word,NoNoise,0,0.1375,2,s1,p2,,,,1,8.8643,,,,0,
17,2017-01-24 11:15:14,butter,butter,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,p3,s1,,,,1,6.5219,,,,0,
17,2017-01-24 11:15:14,skull,skull,6,7,noun_1syll_word,noun,Word,NoNoise,0,0.1643,2,p2,s1,,,,1,6.9054,,,,0,
17,2017-01-24 11:15:14,The metal,metal,7,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1322,2,p2,s1,,,,1,5.7286,,,,0,
18,2017-01-24 11:22:35,a roof,roof,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,s2,p2,,,,1,6.1987,,,,0,
18,2017-01-24 11:22:35,The iron,iron,7,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1322,2,p2,s2,,,,1,3.7082,,,,0,
18,2017-01-24 11:22:35,bathroom,bathroom,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,s1,p2,,,,1,3.7052,,,,0,
18,2017-01-24 11:22:35,The bell,bell,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,4.5068,,,,0,
18,2017-01-24 11:22:35,actor,actor,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,4.4094,,,,0,
18,2017-01-24 11:22:35,band,band,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,p2,s1,,,,1,4.24,,,,0,
18,2017-01-24 11:22:35,square,square,7,6,noun_1syll_word,noun,Word,NoNoise,0,0.1697,2,p2,s1,,,,1,10.3001,,,,1,
18,2017-01-24 11:22:35,pop,pop,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,p2,s2,,,,1,2.7449,,,,0,
18,2017-01-24 11:22:35,dress,dress,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,p2,s2,,,,1,3.4329,,,,0,
18,2017-01-24 11:22:35,lightning,lightning,6,7,noun_2syll_word,noun,Word,NoNoise,0,0.1643,2,s1,p3,,,,1,3.5026,,,,0,
18,2017-01-24 11:22:35,fly,fly,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,p3,s2,,,,1,3.5291,,,,0,
18,2017-01-24 11:22:35,The hall,hall,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,s2,p1,,,,1,3.0971,,,,0,
18,2017-01-24 11:22:35,hole (in a sock),hole,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,s1,p2,,,,1,3.9575,,,,0,
18,2017-01-24 11:22:35,movie,movie,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,s2,p1,,,,1,3.4057,,,,0,
18,2017-01-24 11:22:35,The net,net,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,s2,p1,,,,1,4.1321,,,,0,
19,2017-01-24 11:26:56,engine,engine,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,p2,s2,,,,1,3.2165,,,,0,
19,2017-01-24 11:26:56,pig,pig,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,3.2658,,,,0,
19,2017-01-24 11:26:56,a cat,cat,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,s2,p2,,,,0,5.4177,a dog,s2,coord,0,
19,2017-01-24 11:26:56,the horn,horn,6,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1643,2,p1,s2,,,,1,3.7443,,,,0,
19,2017-01-24 11:26:56,butter,butter,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,p3,s2,,,,1,2.6558,,,,0,
19,2017-01-24 11:26:56,supper,supper,6,7,noun_2syll_word,noun,Word,NoNoise,0,0.1643,2,s2,p3,,,,1,5.4694,,,,0,
19,2017-01-24 11:26:56,seat,seat,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,s2,p2,,,,1,3.7069,,,,0,
19,2017-01-24 11:26:56,chicken,chicken,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s2,,,,1,6.963,,,,0,
19,2017-01-24 11:26:56,The metal,metal,7,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1322,2,p1,s2,,,,1,3.1697,,,,0,
19,2017-01-24 11:26:56,finger,finger,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,4.2475,,,,0,
19,2017-01-24 11:26:56,shop,shop,8,6,noun_1syll_word,noun,Word,NoNoise,0,0.1375,2,p2,s1,,,,1,7.1558,,,,0,
19,2017-01-24 11:26:56,meal,meal,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,4.7058,,,,0,
19,2017-01-24 11:26:56,oil,oil,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,3.5492,,,,0,
19,2017-01-24 11:26:56,step,step,8,6,noun_1syll_word,noun,Word,NoNoise,0,0.1375,2,p3,s1,,,,0,8.1348,stepping stone,p3,distant,0,
19,2017-01-24 11:26:56,child,child,8,7,noun_1syll_word,noun,Word,NoNoise,0,0.1,2,p1,s1,,,,1,3.7283,,,,0,
20,2017-01-24 11:32:02,a roof,roof,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,p1,s2,,,,1,19.874,,,,0,
20,2017-01-24 11:32:02,castle,castle,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,p3,s1,,,,1,4.3875,,,,0,
20,2017-01-24 11:32:02,The traffic,traffic,7,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1322,2,s2,p2,,,,1,5.4176,,,,0,
20,2017-01-24 11:32:02,The picnic,picnic,6,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1643,2,s1,p1,,,,1,3.8131,,,,0,
20,2017-01-24 11:32:02,The village,village,7,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,5.6976,,,,0,
20,2017-01-24 11:32:02,The iron,iron,7,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,0,11.0962,The ironing board,s1,assoc,0,
20,2017-01-24 11:32:02,golf,golf,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,s2,p1,,,,1,4.0201,,,,0,
20,2017-01-24 11:32:02,hole (in a sock),hole,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,p3,s1,,,,1,8.1871,,,,0,
20,2017-01-24 11:32:02,fly,fly,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,s2,p1,,,,1,3.2361,,,,0,
20,2017-01-24 11:32:02,net,net,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,p2,s2,,,,1,8.0478,,,,0,
20,2017-01-24 11:32:02,hat,hat,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,s1,p2,,,,1,8.5032,,,,0,
20,2017-01-24 11:32:02,doll,doll,6,7,noun_1syll_word,noun,Word,NoNoise,0,0.1643,2,s1,p3,,,,1,4.9909,,,,0,
20,2017-01-24 11:32:02,The net,net,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,3.7164,,,,0,
20,2017-01-24 11:32:02,tree,tree,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,s2,p1,,,,1,3.8361,,,,0,
20,2017-01-24 11:32:02,The card,card,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,p2,s1,,,,1,5.8579,,,,0,
21,2017-01-24 11:36:30,seat,seat,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,p2,s1,,,,1,9.5619,,,,0,
21,2017-01-24 11:36:30,pig,pig,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,s1,p3,,,,1,3.9809,,,,0,
21,2017-01-24 11:36:30,hammer,hammer,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,4.4558,,,,0,
21,2017-01-24 11:36:30,meal,meal,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,p3,s2,,,,1,6.4641,,,,1,
21,2017-01-24 11:36:30,The group,group,8,6,noun_1syll_phrase,noun,Word,NoNoise,0,0.1375,2,s1,p1,,,,1,5.4398,,,,0,
21,2017-01-24 11:36:30,a cat,cat,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,s2,p3,,,,1,8.5653,,,,0,
21,2017-01-24 11:36:30,chicken,chicken,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,3.3563,,,,0,
21,2017-01-24 11:36:30,women,women,8,6,noun_2syll_word,noun,Word,NoNoise,0,0.1375,2,s1,p3,,,,1,11.3273,,,,1,
21,2017-01-24 11:36:30,step,step,8,6,noun_1syll_word,noun,Word,NoNoise,0,0.1375,2,s1,p3,,,,1,4.8471,,,,0,
21,2017-01-24 11:36:30,finger,finger,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s2,,,,1,3.1556,,,,0,
21,2017-01-24 11:36:30,smoke,smoke,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,s1,p3,,,,1,3.933,,,,0,
21,2017-01-24 11:36:30,The bar,bar (stick),7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,p1,s2,,,,1,3.8759,,,,0,
21,2017-01-24 11:36:30,pilot,pilot,6,7,noun_2syll_word,noun,Word,NoNoise,0,0.1643,2,s1,p3,,,,1,3.5156,,,,0,
21,2017-01-24 11:36:30,flower,flower,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,s2,p3,,,,1,4.8134,,,,0,
21,2017-01-24 11:36:30,The pence,pence,6,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1643,2,s2,p2,,,,0,9.7062,The pen,p2,mp,0,
22,2017-01-24 11:40:09,shop,shop,8,6,noun_1syll_word,noun,Word,NoNoise,0,0.1375,2,s1,p3,,,,1,4.5121,,,,0,
22,2017-01-24 11:40:09,The note,note,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,s2,p1,,,,1,5.5906,,,,0,
22,2017-01-24 11:40:09,The village,village,7,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1322,2,s1,p2,,,,1,3.3499,,,,0,
22,2017-01-24 11:40:09,a tail,tail,6,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1643,2,p2,s1,,,,1,5.1147,,,,0,
22,2017-01-24 11:40:09,brother,brother,8,6,noun_2syll_word,noun,Word,NoNoise,0,0.1375,2,p1,s2,,,,1,4.5079,,,,0,
22,2017-01-24 11:40:09,The plane,plane,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,s1,p2,,,,1,4.973,,,,0,
22,2017-01-24 11:40:09,honey,honey,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,s2,p2,,,,1,3.0463,,,,0,
22,2017-01-24 11:40:09,hole (in a sock),hole,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s2,,,,1,6.3472,,,,1,
22,2017-01-24 11:40:09,castle,castle,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,p2,s1,,,,1,3.4865,,,,0,
22,2017-01-24 11:40:09,bathroom,bathroom,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,s2,p1,,,,1,4.7589,,,,0,
22,2017-01-24 11:40:09,hat,hat,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,s1,p2,,,,1,3.0911,,,,0,
22,2017-01-24 11:40:09,the baby,baby,8,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1,2,s1,p2,,,,1,3.3226,,,,0,
22,2017-01-24 11:40:09,The iron,iron,7,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1322,2,p3,s2,,,,1,3.5993,,,,0,
22,2017-01-24 11:40:09,grandma,grandma,6,7,noun_2syll_word,noun,Word,NoNoise,0,0.1643,2,s2,p1,,,,0,5.3606,grandpa,p1,mp,0,
22,2017-01-24 11:40:09,roof,roof,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,p2,s1,,,,1,2.8001,,,,0,
23,2017-01-24 11:44:30,bull,bull,6,7,noun_1syll_word,noun,Word,NoNoise,0,0.1643,2,p1,s2,,,,1,3.2955,,,,0,
