block idx,date start,challenge item name,lexical item name,frequency,concreteness,linguistic category,lexical class,E/M/H,noise,un/trained,difficulty rating,distractor num,foil 1,foil 2,foil 3,foil 4,foil 5,accuracy,rt (sec),incorrect-foil name,incorrect-foil type,incorrect-foil p-type,replay counter,
11,2016-08-05 20:24:07,The stone,stone,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,0,11.1334,The sand,s1,assoc,0,
11,2016-08-05 20:24:07,coffee,coffee,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,10.8823,,,,0,
11,2016-08-05 20:24:07,bag,bag,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,0,13.5667,tag,p1,mp,0,
11,2016-08-05 20:24:07,The student,student,7,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1322,2,p2,s1,,,,1,5.3376,,,,0,
11,2016-08-05 20:24:07,traffic,traffic,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,0,13.4895,empty road,s1,assoc,0,
11,2016-08-05 20:24:07,The prison,prison,7,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,5.1272,,,,0,
11,2016-08-05 20:24:07,the hat,hat,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,8.5782,,,,0,
11,2016-08-05 20:24:07,The note,note,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,8.9164,,,,0,
11,2016-08-05 20:24:07,chicken,chicken,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,5.6409,,,,0,
11,2016-08-05 20:24:07,lock,lock,6,7,noun_1syll_word,noun,Word,NoNoise,0,0.1643,2,p1,s2,,,,0,23.5745,sock,p1,mp,2,
11,2016-08-05 20:24:07,The snow,snow,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,5.8472,,,,0,
11,2016-08-05 20:24:07,the brother,brother,8,6,noun_2syll_phrase,noun,Word,NoNoise,0,0.1375,2,p1,s1,,,,1,8.1565,,,,0,
12,2016-08-06 16:47:47,The party,party,8,5,noun_2syll_phrase,noun,Word,NoNoise,1,0.175,2,s1,p1,,,,1,14.9635,,,,0,
12,2016-08-06 16:47:47,furniture,furniture,7,7,noun_3syll_word,noun,Word,NoNoise,1,0.1322,2,p1,s1,,,,1,25.2908,,,,1,
12,2016-08-06 16:47:47,The computer,computer,7,7,noun_3syll_phrase,noun,Word,NoNoise,1,0.1322,2,p1,s1,,,,0,17.5497,The television,s1,coord,0,
12,2016-08-06 16:47:47,an old rock,rock,8,7,noun_attributive,noun,Word,NoNoise,1,0.1,2,s1,p1,,,,1,14.8471,,,,1,
12,2016-08-06 16:47:47,an old sock,sock,5,7,noun_attributive,noun,Word,NoNoise,1,0.1964,2,p1,s1,,,,1,7.6391,,,,0,
12,2016-08-06 16:47:47,The noisy bird,bird,8,7,noun_attributive,noun,Word,NoNoise,1,0.1,2,s1,p1,,,,1,5.8454,,,,0,
12,2016-08-06 16:47:47,the old sailor,sailor,5,7,noun_attributive,noun,Word,NoNoise,1,0.1964,2,p1,s1,,,,0,12.3041,the old sailboat,s1,assoc,0,
12,2016-08-06 16:47:47,the cute cub,cub,5,7,noun_attributive,noun,Word,NoNoise,1,0.1964,2,p1,s1,,,,1,13.1655,,,,1,
12,2016-08-06 16:47:47,the warm hut,hut,6,6,noun_attributive,noun,Word,NoNoise,1,0.2018,2,p1,s1,,,,0,17.5175,the warm mug,p1,mp,1,
12,2016-08-06 16:47:47,the dramatic stage,stage,8,7,noun_attributive,noun,Word,NoNoise,1,0.1,2,p1,s1,,,,0,16.101,the dramatic band,s1,assoc,0,
12,2016-08-06 16:47:47,the bright person,person,8,7,noun_attributive,noun,Word,NoNoise,1,0.1,2,p1,s1,,,,1,7.6202,,,,0,
12,2016-08-06 16:47:47,the white fog,fog,6,7,noun_attributive,noun,Word,NoNoise,1,0.1643,2,p1,s1,,,,0,21.3903,the white frog,p1,mp,0,
12,2016-08-06 16:47:47,the elaborate vest,vest,5,7,noun_attributive,noun,Word,NoNoise,1,0.1964,2,p1,s1,,,,1,14.7597,,,,1,
12,2016-08-06 16:47:47,clove,clove,4,6,noun_1syll_word,noun,Word,NoNoise,1,0.2661,2,p1,s1,,,,0,18.7798,stove,p1,mp,0,
12,2016-08-06 16:47:47,grin,grin,5,6,noun_1syll_word,noun,Word,NoNoise,1,0.2339,2,p1,s1,,,,0,19.2677,frown,s1,coord,0,
13,2016-08-06 16:55:41,his record,record,8,6,noun_2syll_phrase,noun,Word,NoNoise,0,0.1375,2,p1,s1,,,,1,10.9484,,,,0,
13,2016-08-06 16:55:41,The cream,cream,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,10.4359,,,,0,
13,2016-08-06 16:55:41,The river,river,7,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,6.6063,,,,0,
13,2016-08-06 16:55:41,The pig,pig,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,6.2525,,,,0,
13,2016-08-06 16:55:41,boat,boat,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,7.853,,,,0,
13,2016-08-06 16:55:41,army,army,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,0,24.0575,arm,p1,mp,1,
13,2016-08-06 16:55:41,pearl,pearl,6,7,noun_1syll_word,noun,Word,NoNoise,0,0.1643,2,s1,p1,,,,0,15.9302,pull,p1,mp,0,
13,2016-08-06 16:55:41,The mum,mum,8,6,noun_1syll_phrase,noun,Word,NoNoise,0,0.1375,2,p1,s1,,,,0,17.8736,The gum,p1,mp,0,
13,2016-08-06 16:55:41,bottle,bottle,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,0,10.1775,jug,s1,coord,0,
13,2016-08-06 16:55:41,The gate,gate,6,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1643,2,p1,s1,,,,0,17.4474,The door,s1,coord,0,
13,2016-08-06 16:55:41,music,music,8,6,noun_2syll_word,noun,Word,NoNoise,0,0.1375,2,p1,s1,,,,0,21.9404,silence,s1,assoc,1,
13,2016-08-06 16:55:41,radio,radio,7,7,noun_3syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,5.3645,,,,0,
13,2016-08-06 16:55:41,The dish,dish,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,0,19.9304,The glass,s1,assoc,1,
13,2016-08-06 16:55:41,blood,blood,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,0,18.3313,red,s1,assoc,1,
13,2016-08-06 16:55:41,the seat,seat,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,0,15.0944,the bed,s1,assoc,0,
14,2016-08-06 17:02:31,the hat,hat,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,10.0413,,,,0,
14,2016-08-06 17:02:31,the shower,shower,7,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,3.486,,,,0,
14,2016-08-06 17:02:31,The dinner,dinner,7,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,5.5998,,,,0,
14,2016-08-06 17:02:31,The band,band,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,4.4558,,,,0,
14,2016-08-06 17:02:31,The cloud,cloud,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,4.1391,,,,0,
14,2016-08-06 17:02:31,The paper,paper,7,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,6.8022,,,,0,
14,2016-08-06 17:02:31,pound,pound,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,8.072,,,,1,
14,2016-08-06 17:02:31,hall,hall,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,0,15.8135,ball,p1,mp,1,
14,2016-08-06 17:02:31,The meal,meal,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,9.631,,,,0,
14,2016-08-06 17:02:31,The railway,railway,7,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,4.3061,,,,0,
14,2016-08-06 17:02:31,The note,note,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,9.9317,,,,1,
14,2016-08-06 17:02:31,chicken,chicken,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,3.7354,,,,0,
14,2016-08-06 17:02:31,The egg,egg,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,0,12.8482,The hen,s1,assoc,0,
14,2016-08-06 17:02:31,sugar,sugar,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,s1,p2,,,,1,4.5073,,,,0,
14,2016-08-06 17:02:31,The iron,iron,7,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,7.1411,,,,0,
15,2016-08-06 17:07:16,The river,river,7,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,5.2024,,,,0,
15,2016-08-06 17:07:16,The finger,finger,7,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,8.0105,,,,0,
15,2016-08-06 17:07:16,The lamb,lamb,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,6.8436,,,,0,
15,2016-08-06 17:07:16,the fly,fly,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,0,15.6404,the bee,s1,coord,1,
15,2016-08-06 17:07:16,The match,match,8,6,noun_1syll_phrase,noun,Word,NoNoise,0,0.1375,2,s1,p1,,,,1,4.3512,,,,0,
15,2016-08-06 17:07:16,furniture,furniture,7,7,noun_3syll_word,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,85813.82,,,,3,
15,2016-08-06 17:07:16,The prison,prison,7,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,13.9466,,,,1,
15,2016-08-06 17:07:16,The village,village,7,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,14.7701,,,,1,
15,2016-08-06 17:07:16,her vehicle,vehicle,7,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,8.9049,,,,0,
15,2016-08-06 17:07:16,radio,radio,7,7,noun_3syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,5.238,,,,0,
15,2016-08-06 17:07:16,alcohol,alcohol,7,7,noun_3syll_word,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,6.756,,,,0,
15,2016-08-06 17:07:16,The cream,cream,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,19.9062,,,,1,
15,2016-08-06 17:07:16,oven,oven,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,6.8147,,,,0,
15,2016-08-06 17:07:16,The page,page,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,17.5611,,,,1,
15,2016-08-06 17:07:16,air,air,8,6,noun_1syll_word,noun,Word,NoNoise,0,0.1375,2,s1,p1,,,,0,37.8222,chair,p1,mp,2,
16,2016-08-07 17:03:09,chicken,chicken,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,6.5401,,,,0,
16,2016-08-07 17:03:09,her grandma,grandma,6,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1643,2,s1,p1,,,,1,10.1474,,,,0,
16,2016-08-07 17:03:09,The note,note,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,6.932,,,,0,
16,2016-08-07 17:03:09,art,art,8,6,noun_1syll_word,noun,Word,NoNoise,0,0.1375,2,p1,s1,,,,0,11.8783,paintbrush,s1,assoc,0,
16,2016-08-07 17:03:09,bag,bag,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,13.1374,,,,1,
16,2016-08-07 17:03:09,The ring,ring,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,5.8477,,,,0,
16,2016-08-07 17:03:09,clock,clock,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,0,19.3666,pocket watch,s1,assoc,0,
16,2016-08-07 17:03:09,The net,net,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,7.966,,,,0,
16,2016-08-07 17:03:09,The kid,kid,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,0,18.9037,The adult,s1,assoc,1,
16,2016-08-07 17:03:09,The pan,pan,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,0,15.2922,The can,p1,mp,0,
16,2016-08-07 17:03:09,The bar,bar (stick),7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,10.0764,,,,0,
16,2016-08-07 17:03:09,The dish,dish,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,4.4506,,,,0,
16,2016-08-07 17:03:09,The snow,snow,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,9.6094,,,,1,
16,2016-08-07 17:03:09,forest,forest,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,14.1599,,,,1,
16,2016-08-07 17:03:09,roll,roll,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,19.5989,,,,2,
17,2016-08-07 17:09:15,square,square,7,6,noun_1syll_word,noun,Word,NoNoise,0,0.1697,2,p1,s1,,,,1,6.7622,,,,0,
17,2016-08-07 17:09:15,furniture,furniture,7,7,noun_3syll_word,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,5.2428,,,,0,
17,2016-08-07 17:09:15,The suit,suit,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,4.2414,,,,0,
17,2016-08-07 17:09:15,alcohol,alcohol,7,7,noun_3syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,4.6526,,,,0,
17,2016-08-07 17:09:15,The plant,plant,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,0,7.5103,The pot,s1,assoc,0,
17,2016-08-07 17:09:15,teacher,teacher,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,0,6.7655,student,s1,coord,0,
17,2016-08-07 17:09:15,lamb,lamb,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,4.3329,,,,0,
17,2016-08-07 17:09:15,chocolate,chocolate,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,s1,p2,,,,1,5.5394,,,,0,
17,2016-08-07 17:09:15,The dad,dad,8,6,noun_1syll_phrase,noun,Word,NoNoise,0,0.1375,2,s1,p1,,,,0,11.9343,The mum,s1,assoc,0,
17,2016-08-07 17:09:15,sheep,sheep,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,3.7889,,,,0,
17,2016-08-07 17:09:15,The camera,camera,7,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,4.4006,,,,0,
17,2016-08-07 17:09:15,The metal,metal,7,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,0,24.4549,The plastic,s1,coord,3,
17,2016-08-07 17:09:15,family,family,8,6,noun_3syll_word,noun,Word,NoNoise,0,0.1375,2,p1,s1,,,,1,4.8453,,,,0,
17,2016-08-07 17:09:15,The executive,executive,7,6,noun_3syll_phrase,noun,Word,NoNoise,0,0.1697,2,s1,p2,,,,0,12.8545,The team,s1,assoc,1,
17,2016-08-07 17:09:15,woman,woman,8,6,noun_2syll_word,noun,Word,NoNoise,0,0.1375,2,s1,p1,,,,0,9.9599,man,s1,coord,0,
18,2016-08-07 17:13:59,glasses,glasses,6,7,noun_2syll_word,noun,Word,NoNoise,0,0.1643,2,p1,s1,,,,1,4.809,,,,0,
18,2016-08-07 17:13:59,The student,student,7,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1322,2,s1,p2,,,,1,15.53,,,,1,
18,2016-08-07 17:13:59,the spot,spot,8,6,noun_2syll_phrase,noun,Word,NoNoise,0,0.1375,2,s1,p1,,,,0,9.2424,the cut,s1,assoc,0,
18,2016-08-07 17:13:59,jacket,jacket,6,7,noun_2syll_word,noun,Word,NoNoise,0,0.1643,2,s1,p1,,,,1,6.4751,,,,0,
18,2016-08-07 17:13:59,traffic,traffic,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,0,13.1255,empty road,s1,assoc,1,
18,2016-08-07 17:13:59,cake,cake,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,9.4865,,,,1,
18,2016-08-07 17:13:59,model,model,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,4.7131,,,,0,
18,2016-08-07 17:13:59,doctor,doctor,8,7,noun_2syll_word,noun,Word,NoNoise,0,0.1,2,p1,s1,,,,1,4.9904,,,,0,
18,2016-08-07 17:13:59,air,air,8,6,noun_1syll_word,noun,Word,NoNoise,0,0.1375,2,s1,p1,,,,1,5.9169,,,,0,
18,2016-08-07 17:13:59,coffee,coffee,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,3.1445,,,,0,
18,2016-08-07 17:13:59,the brother,brother,8,6,noun_2syll_phrase,noun,Word,NoNoise,0,0.1375,2,s1,p1,,,,1,6.1136,,,,0,
18,2016-08-07 17:13:59,The note,note,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,10.8686,,,,2,
18,2016-08-07 17:13:59,smoke,smoke,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,6.7859,,,,0,
18,2016-08-07 17:13:59,the earth,earth,8,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1,2,s1,p1,,,,1,12.2052,,,,1,
18,2016-08-07 17:13:59,milk,milk,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,16.203,,,,2,
19,2016-08-07 17:18:47,The metal,metal,7,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,12.9954,,,,1,
19,2016-08-07 17:18:47,room,room,8,7,noun_1syll_word,noun,Word,NoNoise,0,0.1,2,s1,p1,,,,0,16.973,sofa,s1,assoc,2,
19,2016-08-07 17:18:47,restaurant,restaurant,7,7,noun_3syll_word,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,9.6714,,,,1,
19,2016-08-07 17:18:47,wife,wife,8,6,noun_1syll_word,noun,Word,NoNoise,0,0.1375,2,p1,s1,,,,0,24.705,knife,p1,mp,2,
19,2016-08-07 17:18:47,ship,ship,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,4.1846,,,,0,
19,2016-08-07 17:18:47,The dinner,dinner,7,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,13.9498,,,,1,
19,2016-08-07 17:18:47,The light,light,8,6,noun_1syll_phrase,noun,Word,NoNoise,0,0.1375,2,p1,s1,,,,1,11.9142,,,,1,
19,2016-08-07 17:18:47,the hat,hat,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,8.6837,,,,1,
19,2016-08-07 17:18:47,his record,record,8,6,noun_2syll_phrase,noun,Word,NoNoise,0,0.1375,2,p1,s1,,,,0,19.522,his recorder,p1,distant,2,
19,2016-08-07 17:18:47,quarter,quarter,7,6,noun_2syll_word,noun,Word,NoNoise,0,0.1697,2,s1,p1,,,,1,18.7164,,,,2,
19,2016-08-07 17:18:47,driver,driver,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,0,15.8562,taxi,s1,assoc,1,
19,2016-08-07 17:18:47,The airport,airport,7,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,14.6318,,,,1,
19,2016-08-07 17:18:47,the pilot,pilot,6,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1643,2,s1,p1,,,,1,4.7008,,,,0,
19,2016-08-07 17:18:47,army,army,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,6.6559,,,,0,
19,2016-08-07 17:18:47,The stone,stone,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,0,23.3002,The sand,s1,assoc,2,
20,2016-08-07 17:24:47,the doe is beautiful,doe,4,7,noun_predicative,noun,EasySentence,NoNoise,1,0.3411,2,p1,s1,,,,0,22.2246,the snow is beautiful,p1,mp,1,
20,2016-08-07 17:24:47,the star is bright,star,8,7,noun_predicative,noun,EasySentence,NoNoise,1,0.2125,2,p1,s1,,,,0,19.8739,the jar is bright,p1,un,1,
20,2016-08-07 17:24:47,the wreath is colourful,wreath,5,7,noun_predicative,noun,EasySentence,NoNoise,1,0.3089,2,p1,s1,,,,0,19.3595,the heath is colourful,p1,mp,1,
20,2016-08-07 17:24:47,The bull is black,bull,6,7,noun_predicative,noun,EasySentence,NoNoise,1,0.2768,2,s1,p1,,,,1,6.8848,,,,0,
20,2016-08-07 17:24:47,the key is green,key,6,7,noun_predicative,noun,EasySentence,NoNoise,1,0.2768,2,s1,p1,,,,0,20.9899,the tea is green,p1,mp,2,
20,2016-08-07 17:24:47,the claw is smooth,claw,6,7,noun_predicative,noun,EasySentence,NoNoise,1,0.2768,2,p1,s1,,,,1,15.9647,,,,1,
20,2016-08-07 17:24:47,The lead is colourful,lead,8,7,noun_predicative,noun,EasySentence,NoNoise,1,0.2125,2,s1,p1,,,,0,23.3104,The bead is colourful,p1,mp,2,
20,2016-08-07 17:24:47,The line is perfect,line,8,7,noun_predicative,noun,EasySentence,NoNoise,1,0.2125,2,p1,s1,,,,1,11.2996,,,,1,
20,2016-08-07 17:24:47,The  shop is busy,shop,8,6,noun_predicative,noun,EasySentence,NoNoise,1,0.25,2,s1,p1,,,,0,17.2457,The street is busy,s1,assoc,1,
20,2016-08-07 17:24:47,the sign falls,sign,5,7,noun_intransitive,noun,EasySentence,NoNoise,1,0.3089,2,s1,p1,,,,0,24.3601,the fence falls,s1,coord,2,
20,2016-08-07 17:24:47,the man runs,man,8,7,noun_intransitive,noun,EasySentence,NoNoise,1,0.2125,2,s1,p1,,,,1,11.8965,,,,1,
20,2016-08-07 17:24:47,he winks,winks,3,6,verb_intransitive,verb,EasySentence,NoNoise,1,0.4107,2,p1,s1,,,,0,21.2704,he drinks,p1,mp,1,
20,2016-08-07 17:24:47,the man mops,mop,4,5,verb_intransitive,verb,EasySentence,NoNoise,1,0.4161,2,s1,p1,,,,1,6.7891,,,,0,
20,2016-08-07 17:24:47,The woman cuts,cut,8,7,verb_intransitive,verb,EasySentence,NoNoise,1,0.2125,2,p1,s1,,,,1,6.3073,,,,0,
20,2016-08-07 17:24:47,The person bakes,bake,6,6,verb_intransitive,verb,EasySentence,NoNoise,1,0.3143,2,p1,s1,,,,0,21.545,The person rakes,p1,mp,2,
21,2016-08-07 17:31:59,sugar,sugar,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,s1,p2,,,,0,10.0065,spoon,s1,assoc,0,
21,2016-08-07 17:31:59,cat,cat,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,5.429,,,,0,
21,2016-08-07 17:31:59,The shop,shop,8,6,noun_1syll_phrase,noun,Word,NoNoise,0,0.1375,2,s1,p1,,,,0,13.1448,The mop,p1,mp,1,
21,2016-08-07 17:31:59,ferry,ferry,6,7,noun_2syll_word,noun,Word,NoNoise,0,0.1643,2,p1,s1,,,,1,9.9552,,,,1,
21,2016-08-07 17:31:59,milk,milk,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,0,18.8533,cheese,s1,assoc,1,
21,2016-08-07 17:31:59,smoke,smoke,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,5.0752,,,,0,
21,2016-08-07 17:31:59,ice,ice,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,13.5313,,,,1,
21,2016-08-07 17:31:59,The river,river,7,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,6.0001,,,,0,
21,2016-08-07 17:31:59,The pig,pig,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,8.428,,,,1,
21,2016-08-07 17:31:59,horn,horn,6,7,noun_1syll_word,noun,Word,NoNoise,0,0.1643,2,p1,s1,,,,0,17.4251,corn,p1,mp,1,
21,2016-08-07 17:31:59,men,men,8,7,noun_1syll_word,noun,Word,NoNoise,0,0.1,2,s1,p1,,,,1,16.9101,,,,2,
21,2016-08-07 17:31:59,The orange,orange,7,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,6.5102,,,,0,
21,2016-08-07 17:31:59,cake,cake,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,1,11.3978,,,,1,
21,2016-08-07 17:31:59,The cream,cream,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,10.469,,,,0,
21,2016-08-07 17:31:59,chicken,chicken,7,7,noun_2syll_word,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,5.405,,,,0,
22,2016-08-07 17:37:51,The band,band,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,6.1529,,,,0,
22,2016-08-07 17:37:51,The cabinet,cabinet,7,7,noun_3syll_phrase,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,6.4509,,,,0,
22,2016-08-07 17:37:51,blood,blood,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,3.4672,,,,0,
22,2016-08-07 17:37:51,The light,light,8,6,noun_1syll_phrase,noun,Word,NoNoise,0,0.1375,2,p1,s1,,,,1,9.6436,,,,1,
22,2016-08-07 17:37:51,The blood,blood,7,7,noun_1syll_phrase,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,1,3.9384,,,,0,
22,2016-08-07 17:37:51,frame,frame,7,6,noun_1syll_word,noun,Word,NoNoise,0,0.1697,2,s1,p1,,,,1,12.0756,,,,2,
22,2016-08-07 17:37:51,hall,hall,7,7,noun_1syll_word,noun,Word,NoNoise,0,0.1322,2,s1,p1,,,,0,17.67,living room,s1,assoc,2,
22,2016-08-07 17:37:51,The iron,iron,7,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.1322,2,p1,s1,,,,0,6.9877,The ironing board,s1,assoc,0,
